CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID
485,105723426201300485,201300485,2013-07-22,2013-07-22 13:00:00,2013-07-22 14:00:00,2013-07-22 13:00:00,12.88289,77.55686,Theft reported at UNIT-KA-BENGALURU-URBAN-03,500069,100069,2,1,3,4,5,700023
486,305725249201300486,201300486,2013-08-19,2013-08-19 20:00:00,2013-08-19 21:00:00,2013-08-19 20:00:00,12.76671,77.50046,Cheating reported at UNIT-KA-BENGALURU-URBAN-04,500070,100070,3,1,6,8,2,700023
487,105727372201300487,201300487,2013-10-25,2013-10-25 22:00:00,2013-10-25 23:00:00,2013-10-25 22:00:00,13.06959,77.7605,Theft reported at UNIT-KA-BENGALURU-URBAN-02,500068,100068,2,1,3,4,4,700023
488,105726197201300488,201300488,2013-03-22,2013-03-22 19:00:00,2013-03-22 20:00:00,2013-03-22 19:00:00,12.65852,77.48473,Theft reported at UNIT-KA-BENGALURU-URBAN-01,500067,100067,2,1,3,4,1,700023
489,105723426201300489,201300489,2013-11-24,2013-11-24 21:00:00,2013-11-24 22:00:00,2013-11-24 21:00:00,13.06885,77.42428,Other reported at UNIT-KA-BENGALURU-URBAN-03,500069,100069,2,1,1,1,2,700023
490,105727372201300490,201300490,2013-02-11,2013-02-11 11:00:00,2013-02-11 12:00:00,2013-02-11 11:00:00,12.84338,77.64608,Theft reported at UNIT-KA-BENGALURU-URBAN-02,500068,100068,2,1,3,4,1,700023
491,305723426201300491,201300491,2013-02-21,2013-02-21 18:00:00,2013-02-21 19:00:00,2013-02-21 18:00:00,13.10599,77.35947,Burglary reported at UNIT-KA-BENGALURU-URBAN-03,500069,100069,3,1,3,5,1,700023
492,105725249201300492,201300492,2013-09-12,2013-09-12 19:00:00,2013-09-12 20:00:00,2013-09-12 19:00:00,12.99528,77.64383,Theft reported at UNIT-KA-BENGALURU-URBAN-04,500070,100070,2,1,3,4,2,700023
493,105726197201300493,201300493,2013-08-12,2013-08-12 21:00:00,2013-08-12 22:00:00,2013-08-12 21:00:00,13.12435,77.64597,Dacoity reported at UNIT-KA-BENGALURU-URBAN-01,500067,100067,2,2,2,10,2,700023
494,305727372201300494,201300494,2013-09-04,2013-09-04 09:00:00,2013-09-04 10:00:00,2013-09-04 09:00:00,12.98139,77.64266,Kidnap Abduct reported at UNIT-KA-BENGALURU-URBAN-02,500068,100068,3,2,2,2,2,700023
495,405725249201300495,201300495,2013-12-03,2013-12-03 16:00:00,2013-12-03 17:00:00,2013-12-03 16:00:00,12.79926,77.77294,Grievous Hurt reported at UNIT-KA-BENGALURU-URBAN-04,500070,100070,1,1,2,3,1,700023
496,105725249201300496,201300496,2013-07-09,2013-07-09 10:00:00,2013-07-09 11:00:00,2013-07-09 10:00:00,12.91311,77.30133,Grievous Hurt reported at UNIT-KA-BENGALURU-URBAN-04,500070,100070,2,1,2,3,1,700023
497,105727372201300497,201300497,2013-06-08,2013-06-08 00:00:00,2013-06-08 01:00:00,2013-06-08 00:00:00,13.03997,77.63038,Grievous Hurt reported at UNIT-KA-BENGALURU-URBAN-02,500068,100068,2,1,2,3,5,700023
498,105725249201300498,201300498,2013-12-06,2013-12-06 10:00:00,2013-12-06 11:00:00,2013-12-06 10:00:00,12.86136,77.47016,Theft reported at UNIT-KA-BENGALURU-URBAN-04,500070,100070,2,1,3,4,1,700023
499,105725249201300499,201300499,2013-01-25,2013-01-25 14:00:00,2013-01-25 15:00:00,2013-01-25 14:00:00,13.11973,77.54501,Theft reported at UNIT-KA-BENGALURU-URBAN-04,500070,100070,2,1,3,4,2,700023
500,305725249201300500,201300500,2013-06-25,2013-06-25 16:00:00,2013-06-25 17:00:00,2013-06-25 16:00:00,12.98773,77.91567,Other reported at UNIT-KA-BENGALURU-URBAN-04,500070,100070,3,1,1,1,1,700023
501,105727372201300501,201300501,2013-01-18,2013-01-18 13:00:00,2013-01-18 14:00:00,2013-01-18 13:00:00,13.04915,77.341,Other reported at UNIT-KA-BENGALURU-URBAN-02,500068,100068,2,1,1,1,5,700023
502,105766997201300502,201300502,2013-12-25,2013-12-25 16:00:00,2013-12-25 17:00:00,2013-12-25 16:00:00,12.06255,75.49448,Grievous Hurt reported at UNIT-KA-KODAGU-03,500073,100073,2,1,2,3,5,700024
503,405765447201300503,201300503,2013-06-14,2013-06-14 19:00:00,2013-06-14 20:00:00,2013-06-14 19:00:00,12.3903,75.72063,Cheating reported at UNIT-KA-KODAGU-01,500071,100071,1,1,6,8,1,700024
504,105765447201300504,201300504,2013-03-17,2013-03-17 19:00:00,2013-03-17 20:00:00,2013-03-17 19:00:00,12.41231,75.90413,Cheating reported at UNIT-KA-KODAGU-01,500071,100071,2,1,6,8,2,700024
505,105765447201300505,201300505,2013-03-19,2013-03-19 17:00:00,2013-03-19 18:00:00,2013-03-19 17:00:00,12.59118,75.80586,Other reported at UNIT-KA-KODAGU-01,500071,100071,2,1,1,1,2,700024
506,105761864201300506,201300506,2013-02-11,2013-02-11 00:00:00,2013-02-11 01:00:00,2013-02-11 00:00:00,12.45649,75.90177,Grievous Hurt reported at UNIT-KA-KODAGU-02,500072,100072,2,1,2,3,1,700024
507,105761864201300507,201300507,2013-09-28,2013-09-28 16:00:00,2013-09-28 17:00:00,2013-09-28 16:00:00,12.42152,75.47001,Other reported at UNIT-KA-KODAGU-02,500072,100072,2,1,1,1,3,700024
508,105766997201300508,201300508,2013-02-05,2013-02-05 09:00:00,2013-02-05 10:00:00,2013-02-05 09:00:00,12.38322,75.78632,Cheating reported at UNIT-KA-KODAGU-03,500073,100073,2,1,6,8,1,700024
509,105761864201300509,201300509,2013-01-19,2013-01-19 11:00:00,2013-01-19 12:00:00,2013-01-19 11:00:00,12.12547,75.94262,Grievous Hurt reported at UNIT-KA-KODAGU-02,500072,100072,2,1,2,3,5,700024
510,105761864201300510,201300510,2013-11-10,2013-11-10 16:00:00,2013-11-10 17:00:00,2013-11-10 16:00:00,12.42178,75.99077,Other reported at UNIT-KA-KODAGU-02,500072,100072,2,1,1,1,2,700024
511,105765447201300511,201300511,2013-08-11,2013-08-11 22:00:00,2013-08-11 23:00:00,2013-08-11 22:00:00,12.31047,75.6427,Other reported at UNIT-KA-KODAGU-01,500071,100071,2,1,1,1,1,700024
512,105765447201300512,201300512,2013-07-26,2013-07-26 09:00:00,2013-07-26 10:00:00,2013-07-26 09:00:00,12.48363,75.87704,Assault Women Modesty reported at UNIT-KA-KODAGU-01,500071,100071,2,1,5,9,5,700024
513,105761864201300513,201300513,2013-06-27,2013-06-27 12:00:00,2013-06-27 13:00:00,2013-06-27 12:00:00,12.43409,75.61953,Other reported at UNIT-KA-KODAGU-02,500072,100072,2,1,1,1,2,700024
514,105766997201300514,201300514,2013-04-20,2013-04-20 09:00:00,2013-04-20 10:00:00,2013-04-20 09:00:00,12.12418,75.7885,Grievous Hurt reported at UNIT-KA-KODAGU-03,500073,100073,2,1,2,3,1,700024
515,105761864201300515,201300515,2013-02-16,2013-02-16 22:00:00,2013-02-16 23:00:00,2013-02-16 22:00:00,12.61639,75.99333,Grievous Hurt reported at UNIT-KA-KODAGU-02,500072,100072,2,1,2,3,1,700024
516,105765447201300516,201300516,2013-12-23,2013-12-23 21:00:00,2013-12-23 22:00:00,2013-12-23 21:00:00,12.41176,75.3936,Grievous Hurt reported at UNIT-KA-KODAGU-01,500071,100071,2,1,2,3,2,700024
517,305766997201300517,201300517,2013-09-12,2013-09-12 02:00:00,2013-09-12 03:00:00,2013-09-12 02:00:00,12.61002,75.81176,Other reported at UNIT-KA-KODAGU-03,500073,100073,3,1,1,1,1,700024
518,105761864201300518,201300518,2013-04-25,2013-04-25 17:00:00,2013-04-25 18:00:00,2013-04-25 17:00:00,12.65704,75.90197,Other reported at UNIT-KA-KODAGU-02,500072,100072,2,1,1,1,4,700024
519,105765447201300519,201300519,2013-07-05,2013-07-05 10:00:00,2013-07-05 11:00:00,2013-07-05 10:00:00,12.43303,75.90778,Other reported at UNIT-KA-KODAGU-01,500071,100071,2,1,1,1,5,700024
520,305766997201300520,201300520,2013-02-11,2013-02-11 12:00:00,2013-02-11 13:00:00,2013-02-11 12:00:00,12.69184,75.52733,Other reported at UNIT-KA-KODAGU-03,500073,100073,3,1,1,1,5,700024
521,105761864201300521,201300521,2013-04-25,2013-04-25 13:00:00,2013-04-25 14:00:00,2013-04-25 13:00:00,12.22462,75.9947,Theft reported at UNIT-KA-KODAGU-02,500072,100072,2,1,3,4,1,700024
522,105788373201300522,201300522,2013-05-20,2013-05-20 21:00:00,2013-05-20 22:00:00,2013-05-20 21:00:00,11.85849,77.27265,Riots reported at UNIT-KA-CHAMARAJANAGARA-02,500075,100075,2,1,4,6,1,700025
523,805781900201300523,201300523,2013-08-14,2013-08-14 23:00:00,2013-08-14 23:00:00,2013-08-14 23:00:00,12.1021,76.86433,Burglary reported at UNIT-KA-CHAMARAJANAGARA-01,500074,100074,4,1,3,5,1,700025
524,105788373201300524,201300524,2013-10-07,2013-10-07 19:00:00,2013-10-07 20:00:00,2013-10-07 19:00:00,12.11467,77.15705,Other reported at UNIT-KA-CHAMARAJANAGARA-02,500075,100075,2,1,1,1,4,700025
525,305788373201300525,201300525,2013-09-17,2013-09-17 18:00:00,2013-09-17 19:00:00,2013-09-17 18:00:00,11.68575,76.86563,Grievous Hurt reported at UNIT-KA-CHAMARAJANAGARA-02,500075,100075,3,1,2,3,5,700025
526,105781900201300526,201300526,2013-08-28,2013-08-28 17:00:00,2013-08-28 18:00:00,2013-08-28 17:00:00,11.85402,77.20744,Riots reported at UNIT-KA-CHAMARAJANAGARA-01,500074,100074,2,1,4,6,4,700025
527,305788373201300527,201300527,2013-11-28,2013-11-28 18:00:00,2013-11-28 19:00:00,2013-11-28 18:00:00,11.87317,77.18218,Other reported at UNIT-KA-CHAMARAJANAGARA-02,500075,100075,3,1,1,1,1,700025
528,405786704201300528,201300528,2013-09-07,2013-09-07 09:00:00,2013-09-07 10:00:00,2013-09-07 09:00:00,12.1314,77.20819,Grievous Hurt reported at UNIT-KA-CHAMARAJANAGARA-03,500076,100076,1,1,2,3,5,700025
529,105786704201300529,201300529,2013-12-05,2013-12-05 10:00:00,2013-12-05 11:00:00,2013-12-05 10:00:00,11.59372,76.91916,Theft reported at UNIT-KA-CHAMARAJANAGARA-03,500076,100076,2,1,3,4,2,700025
530,405786704201300530,201300530,2013-02-02,2013-02-02 17:00:00,2013-02-02 18:00:00,2013-02-02 17:00:00,11.98219,76.93236,Grievous Hurt reported at UNIT-KA-CHAMARAJANAGARA-03,500076,100076,1,1,2,3,2,700025
531,105781900201300531,201300531,2013-11-09,2013-11-09 14:00:00,2013-11-09 15:00:00,2013-11-09 14:00:00,11.98089,76.9968,Assault Women Modesty reported at UNIT-KA-CHAMARAJANAGARA-01,500074,100074,2,1,5,9,1,700025
532,105786704201300532,201300532,2013-05-02,2013-05-02 12:00:00,2013-05-02 13:00:00,2013-05-02 12:00:00,11.73154,77.24862,Grievous Hurt reported at UNIT-KA-CHAMARAJANAGARA-03,500076,100076,2,1,2,3,1,700025
533,405788373201300533,201300533,2013-07-14,2013-07-14 20:00:00,2013-07-14 21:00:00,2013-07-14 20:00:00,12.05004,77.04658,Riots reported at UNIT-KA-CHAMARAJANAGARA-02,500075,100075,1,1,4,6,5,700025
534,305786704201300534,201300534,2013-10-27,2013-10-27 15:00:00,2013-10-27 16:00:00,2013-10-27 15:00:00,11.77908,76.93271,Burglary reported at UNIT-KA-CHAMARAJANAGARA-03,500076,100076,3,1,3,5,4,700025
535,105788373201300535,201300535,2013-01-12,2013-01-12 19:00:00,2013-01-12 20:00:00,2013-01-12 19:00:00,11.87548,76.88272,Other reported at UNIT-KA-CHAMARAJANAGARA-02,500075,100075,2,1,1,1,2,700025
536,105788373201300536,201300536,2013-12-15,2013-12-15 20:00:00,2013-12-15 21:00:00,2013-12-15 20:00:00,12.05089,76.92105,Grievous Hurt reported at UNIT-KA-CHAMARAJANAGARA-02,500075,100075,2,1,2,3,4,700025
537,105781900201300537,201300537,2013-02-11,2013-02-11 20:00:00,2013-02-11 21:00:00,2013-02-11 20:00:00,11.8606,77.17987,Grievous Hurt reported at UNIT-KA-CHAMARAJANAGARA-01,500074,100074,2,1,2,3,4,700025
538,105781900201300538,201300538,2013-06-01,2013-06-01 22:00:00,2013-06-01 23:00:00,2013-06-01 22:00:00,12.14087,77.15648,Grievous Hurt reported at UNIT-KA-CHAMARAJANAGARA-01,500074,100074,2,1,2,3,4,700025
539,105788373201300539,201300539,2013-06-18,2013-06-18 08:00:00,2013-06-18 09:00:00,2013-06-18 08:00:00,11.92744,77.08824,Other reported at UNIT-KA-CHAMARAJANAGARA-02,500075,100075,2,1,1,1,2,700025
540,805781900201300540,201300540,2013-08-21,2013-08-21 21:00:00,2013-08-21 22:00:00,2013-08-21 21:00:00,12.01314,76.93722,Other reported at UNIT-KA-CHAMARAJANAGARA-01,500074,100074,4,1,1,1,1,700025
541,805788373201300541,201300541,2013-06-08,2013-06-08 14:00:00,2013-06-08 15:00:00,2013-06-08 14:00:00,11.91517,77.1563,Other reported at UNIT-KA-CHAMARAJANAGARA-02,500075,100075,4,1,1,1,3,700025
542,105714948201300542,201300542,2013-12-06,2013-12-06 16:00:00,2013-12-06 17:00:00,2013-12-06 16:00:00,13.58254,76.9189,Other reported at UNIT-KA-TUMAKURU-01,500077,100077,2,1,1,1,2,700026
543,305710242201300543,201300543,2013-03-28,2013-03-28 18:00:00,2013-03-28 19:00:00,2013-03-28 18:00:00,13.55604,77.09904,Other reported at UNIT-KA-TUMAKURU-02,500078,100078,3,1,1,1,2,700026
544,805714948201300544,201300544,2013-02-06,2013-02-06 18:00:00,2013-02-06 19:00:00,2013-02-06 18:00:00,14.05994,77.04424,Other reported at UNIT-KA-TUMAKURU-01,500077,100077,4,1,1,1,1,700026
545,405714948201300545,201300545,2013-08-01,2013-08-01 16:00:00,2013-08-01 17:00:00,2013-08-01 16:00:00,13.32623,76.77935,Other reported at UNIT-KA-TUMAKURU-01,500077,100077,1,1,1,1,4,700026
546,105714948201300546,201300546,2013-08-07,2013-08-07 10:00:00,2013-08-07 11:00:00,2013-08-07 10:00:00,13.60852,76.99434,Burglary reported at UNIT-KA-TUMAKURU-01,500077,100077,2,1,3,5,1,700026
547,105710242201300547,201300547,2013-04-10,2013-04-10 08:00:00,2013-04-10 09:00:00,2013-04-10 08:00:00,13.75421,76.98131,Other reported at UNIT-KA-TUMAKURU-02,500078,100078,2,1,1,1,2,700026
548,105717891201300548,201300548,2013-01-02,2013-01-02 02:00:00,2013-01-02 03:00:00,2013-01-02 02:00:00,13.75009,77.0065,Other reported at UNIT-KA-TUMAKURU-03,500079,100079,2,1,1,1,2,700026
549,105710242201300549,201300549,2013-12-04,2013-12-04 09:00:00,2013-12-04 10:00:00,2013-12-04 09:00:00,13.60964,77.03206,Other reported at UNIT-KA-TUMAKURU-02,500078,100078,2,1,1,1,1,700026
550,405717891201300550,201300550,2013-11-10,2013-11-10 17:00:00,2013-11-10 18:00:00,2013-11-10 17:00:00,13.68771,77.35471,Cheating reported at UNIT-KA-TUMAKURU-03,500079,100079,1,1,6,8,5,700026
551,105714948201300551,201300551,2013-02-04,2013-02-04 04:00:00,2013-02-04 05:00:00,2013-02-04 04:00:00,13.74913,77.27727,Assault Women Modesty reported at UNIT-KA-TUMAKURU-01,500077,100077,2,1,5,9,1,700026
552,305710242201300552,201300552,2013-04-03,2013-04-03 20:00:00,2013-04-03 21:00:00,2013-04-03 20:00:00,13.41895,76.97585,Cheating reported at UNIT-KA-TUMAKURU-02,500078,100078,3,1,6,8,1,700026
553,305710242201300553,201300553,2013-01-22,2013-01-22 17:00:00,2013-01-22 18:00:00,2013-01-22 17:00:00,13.84539,76.9286,Grievous Hurt reported at UNIT-KA-TUMAKURU-02,500078,100078,3,1,2,3,1,700026
554,105717891201300554,201300554,2013-01-28,2013-01-28 19:00:00,2013-01-28 20:00:00,2013-01-28 19:00:00,13.30892,77.15167,Theft reported at UNIT-KA-TUMAKURU-03,500079,100079,2,1,3,4,2,700026
555,105714948201300555,201300555,2013-10-02,2013-10-02 13:00:00,2013-10-02 14:00:00,2013-10-02 13:00:00,13.70247,76.78706,Other reported at UNIT-KA-TUMAKURU-01,500077,100077,2,1,1,1,1,700026
556,105714948201300556,201300556,2013-06-08,2013-06-08 15:00:00,2013-06-08 16:00:00,2013-06-08 15:00:00,13.73607,77.21868,Other reported at UNIT-KA-TUMAKURU-01,500077,100077,2,1,1,1,1,700026
557,805714948201300557,201300557,2013-06-07,2013-06-07 20:00:00,2013-06-07 21:00:00,2013-06-07 20:00:00,13.75205,76.97945,Other reported at UNIT-KA-TUMAKURU-01,500077,100077,4,1,1,1,2,700026
558,405717891201300558,201300558,2013-06-15,2013-06-15 19:00:00,2013-06-15 20:00:00,2013-06-15 19:00:00,13.33627,76.9581,Riots reported at UNIT-KA-TUMAKURU-03,500079,100079,1,1,4,6,2,700026
559,105717891201300559,201300559,2013-08-01,2013-08-01 14:00:00,2013-08-01 15:00:00,2013-08-01 14:00:00,13.54129,76.89087,Theft reported at UNIT-KA-TUMAKURU-03,500079,100079,2,1,3,4,5,700026
560,305710242201300560,201300560,2013-10-17,2013-10-17 12:00:00,2013-10-17 13:00:00,2013-10-17 12:00:00,13.56567,76.71372,Other reported at UNIT-KA-TUMAKURU-02,500078,100078,3,1,1,1,5,700026
561,105710242201300561,201300561,2013-08-16,2013-08-16 17:00:00,2013-08-16 18:00:00,2013-08-16 17:00:00,13.54329,77.12351,Other reported at UNIT-KA-TUMAKURU-02,500078,100078,2,1,1,1,1,700026
562,105840908201300562,201300562,2013-05-09,2013-05-09 10:00:00,2013-05-09 11:00:00,2013-05-09 10:00:00,12.60256,77.37145,Cheating reported at UNIT-KA-RAMANAGARA-03,500082,100082,2,1,6,8,1,700027
563,105847945201300563,201300563,2013-09-28,2013-09-28 12:00:00,2013-09-28 13:00:00,2013-09-28 12:00:00,12.93235,77.31099,Other reported at UNIT-KA-RAMANAGARA-02,500081,100081,2,1,1,1,5,700027
564,105842140201300564,201300564,2013-02-01,2013-02-01 19:00:00,2013-02-01 20:00:00,2013-02-01 19:00:00,12.72034,77.06011,Grievous Hurt reported at UNIT-KA-RAMANAGARA-01,500080,100080,2,1,2,3,2,700027
565,105840908201300565,201300565,2013-01-14,2013-01-14 22:00:00,2013-01-14 23:00:00,2013-01-14 22:00:00,12.79441,77.2051,Other reported at UNIT-KA-RAMANAGARA-03,500082,100082,2,1,1,1,1,700027
566,105842140201300566,201300566,2013-04-09,2013-04-09 09:00:00,2013-04-09 10:00:00,2013-04-09 09:00:00,12.88794,77.47484,Grievous Hurt reported at UNIT-KA-RAMANAGARA-01,500080,100080,2,1,2,3,3,700027
567,305840908201300567,201300567,2013-11-09,2013-11-09 00:00:00,2013-11-09 01:00:00,2013-11-09 00:00:00,12.74566,77.41074,Other reported at UNIT-KA-RAMANAGARA-03,500082,100082,3,1,1,1,1,700027
568,105840908201300568,201300568,2013-02-19,2013-02-19 17:00:00,2013-02-19 18:00:00,2013-02-19 17:00:00,12.74039,77.62294,Other reported at UNIT-KA-RAMANAGARA-03,500082,100082,2,1,1,1,2,700027
569,405847945201300569,201300569,2013-07-15,2013-07-15 22:00:00,2013-07-15 23:00:00,2013-07-15 22:00:00,12.8856,77.18636,Grievous Hurt reported at UNIT-KA-RAMANAGARA-02,500081,100081,1,1,2,3,1,700027
570,105847945201300570,201300570,2013-05-27,2013-05-27 13:00:00,2013-05-27 14:00:00,2013-05-27 13:00:00,12.95835,77.26158,Riots reported at UNIT-KA-RAMANAGARA-02,500081,100081,2,1,4,6,1,700027
571,105847945201300571,201300571,2013-05-21,2013-05-21 00:00:00,2013-05-21 01:00:00,2013-05-21 00:00:00,12.88693,77.50725,Assault Women Modesty reported at UNIT-KA-RAMANAGARA-02,500081,100081,2,1,5,9,5,700027
572,105847945201300572,201300572,2013-06-21,2013-06-21 18:00:00,2013-06-21 19:00:00,2013-06-21 18:00:00,13.13456,77.10103,Grievous Hurt reported at UNIT-KA-RAMANAGARA-02,500081,100081,2,1,2,3,4,700027
573,105842140201300573,201300573,2013-02-17,2013-02-17 17:00:00,2013-02-17 18:00:00,2013-02-17 17:00:00,12.54728,77.33007,Assault Women Modesty reported at UNIT-KA-RAMANAGARA-01,500080,100080,2,1,5,9,4,700027
574,105847945201300574,201300574,2013-08-11,2013-08-11 22:00:00,2013-08-11 23:00:00,2013-08-11 22:00:00,12.60738,77.19635,Other reported at UNIT-KA-RAMANAGARA-02,500081,100081,2,1,1,1,4,700027
575,105840908201300575,201300575,2013-07-03,2013-07-03 18:00:00,2013-07-03 19:00:00,2013-07-03 18:00:00,12.57663,77.52102,Theft reported at UNIT-KA-RAMANAGARA-03,500082,100082,2,1,3,4,3,700027
576,105847945201300576,201300576,2013-06-05,2013-06-05 16:00:00,2013-06-05 17:00:00,2013-06-05 16:00:00,12.66243,77.55199,Attempt Murder reported at UNIT-KA-RAMANAGARA-02,500081,100081,2,2,2,12,2,700027
577,305847945201300577,201300577,2013-02-05,2013-02-05 03:00:00,2013-02-05 04:00:00,2013-02-05 03:00:00,12.87713,77.47627,Other reported at UNIT-KA-RAMANAGARA-02,500081,100081,3,1,1,1,3,700027
578,105847945201300578,201300578,2013-01-21,2013-01-21 10:00:00,2013-01-21 11:00:00,2013-01-21 10:00:00,12.74992,77.28531,Theft reported at UNIT-KA-RAMANAGARA-02,500081,100081,2,1,3,4,5,700027
579,105842140201300579,201300579,2013-01-07,2013-01-07 09:00:00,2013-01-07 10:00:00,2013-01-07 09:00:00,12.78818,77.50223,Other reported at UNIT-KA-RAMANAGARA-01,500080,100080,2,1,1,1,2,700027
580,305847945201300580,201300580,2013-06-09,2013-06-09 12:00:00,2013-06-09 13:00:00,2013-06-09 12:00:00,12.58312,77.4626,Other reported at UNIT-KA-RAMANAGARA-02,500081,100081,3,1,1,1,2,700027
581,105847945201300581,201300581,2013-01-21,2013-01-21 13:00:00,2013-01-21 14:00:00,2013-01-21 13:00:00,12.61897,77.17033,Theft reported at UNIT-KA-RAMANAGARA-02,500081,100081,2,1,3,4,4,700027
582,105735910201300582,201300582,2013-01-02,2013-01-02 18:00:00,2013-01-02 19:00:00,2013-01-02 18:00:00,12.28279,76.8156,Other reported at UNIT-KA-MANDYA-02,500084,100084,2,1,1,1,2,700028
583,105735770201300583,201300583,2013-07-18,2013-07-18 20:00:00,2013-07-18 21:00:00,2013-07-18 20:00:00,12.76115,76.75585,Other reported at UNIT-KA-MANDYA-03,500085,100085,2,1,1,1,1,700028
584,105735770201300584,201300584,2013-08-12,2013-08-12 13:00:00,2013-08-12 14:00:00,2013-08-12 13:00:00,12.594,76.72082,Other reported at UNIT-KA-MANDYA-03,500085,100085,2,1,1,1,5,700028
585,105735910201300585,201300585,2013-12-06,2013-12-06 16:00:00,2013-12-06 17:00:00,2013-12-06 16:00:00,12.70815,76.64254,Other reported at UNIT-KA-MANDYA-02,500084,100084,2,1,1,1,3,700028
586,105733081201300586,201300586,2013-11-23,2013-11-23 19:00:00,2013-11-23 20:00:00,2013-11-23 19:00:00,12.62773,76.63045,Other reported at UNIT-KA-MANDYA-01,500083,100083,2,1,1,1,1,700028
587,105733081201300587,201300587,2013-09-26,2013-09-26 21:00:00,2013-09-26 22:00:00,2013-09-26 21:00:00,12.6538,76.86671,Other reported at UNIT-KA-MANDYA-01,500083,100083,2,1,1,1,1,700028
588,805735770201300588,201300588,2013-12-20,2013-12-20 13:00:00,2013-12-20 14:00:00,2013-12-20 13:00:00,12.535,76.96139,Theft reported at UNIT-KA-MANDYA-03,500085,100085,4,1,3,4,1,700028
589,805735770201300589,201300589,2013-01-13,2013-01-13 15:00:00,2013-01-13 16:00:00,2013-01-13 15:00:00,12.76373,76.85523,Other reported at UNIT-KA-MANDYA-03,500085,100085,4,1,1,1,4,700028
590,305735910201300590,201300590,2013-07-04,2013-07-04 10:00:00,2013-07-04 11:00:00,2013-07-04 10:00:00,12.66788,76.81614,Cruelty Husband reported at UNIT-KA-MANDYA-02,500084,100084,3,1,5,7,4,700028
591,105733081201300591,201300591,2013-10-11,2013-10-11 01:00:00,2013-10-11 02:00:00,2013-10-11 01:00:00,12.36576,76.91903,Theft reported at UNIT-KA-MANDYA-01,500083,100083,2,1,3,4,3,700028
592,305733081201300592,201300592,2013-03-05,2013-03-05 06:00:00,2013-03-05 07:00:00,2013-03-05 06:00:00,12.56072,76.42403,Other reported at UNIT-KA-MANDYA-01,500083,100083,3,1,1,1,2,700028
593,105733081201300593,201300593,2013-11-12,2013-11-12 05:00:00,2013-11-12 06:00:00,2013-11-12 05:00:00,12.39627,76.84094,Cruelty Husband reported at UNIT-KA-MANDYA-01,500083,100083,2,1,5,7,1,700028
594,105735770201300594,201300594,2013-04-05,2013-04-05 01:00:00,2013-04-05 02:00:00,2013-04-05 01:00:00,12.50171,77.0627,Theft reported at UNIT-KA-MANDYA-03,500085,100085,2,1,3,4,2,700028
595,105733081201300595,201300595,2013-03-28,2013-03-28 08:00:00,2013-03-28 09:00:00,2013-03-28 08:00:00,12.26683,76.79102,Cruelty Husband reported at UNIT-KA-MANDYA-01,500083,100083,2,1,5,7,1,700028
596,405735770201300596,201300596,2013-08-20,2013-08-20 21:00:00,2013-08-20 22:00:00,2013-08-20 21:00:00,12.76559,76.751,Other reported at UNIT-KA-MANDYA-03,500085,100085,1,1,1,1,2,700028
597,105735910201300597,201300597,2013-09-20,2013-09-20 11:00:00,2013-09-20 12:00:00,2013-09-20 11:00:00,12.52023,76.93226,Grievous Hurt reported at UNIT-KA-MANDYA-02,500084,100084,2,1,2,3,3,700028
598,105735910201300598,201300598,2013-10-17,2013-10-17 21:00:00,2013-10-17 22:00:00,2013-10-17 21:00:00,12.63496,77.17307,Burglary reported at UNIT-KA-MANDYA-02,500084,100084,2,1,3,5,1,700028
599,305735770201300599,201300599,2013-11-22,2013-11-22 11:00:00,2013-11-22 12:00:00,2013-11-22 11:00:00,12.45515,76.96376,Other reported at UNIT-KA-MANDYA-03,500085,100085,3,1,1,1,1,700028
600,105733081201300600,201300600,2013-12-09,2013-12-09 13:00:00,2013-12-09 14:00:00,2013-12-09 13:00:00,12.74583,76.73771,Other reported at UNIT-KA-MANDYA-01,500083,100083,2,1,1,1,2,700028
601,105735910201300601,201300601,2013-07-07,2013-07-07 16:00:00,2013-07-07 17:00:00,2013-07-07 16:00:00,12.53964,77.26074,Other reported at UNIT-KA-MANDYA-02,500084,100084,2,1,1,1,2,700028
602,105770079201300602,201300602,2013-01-18,2013-01-18 19:00:00,2013-01-18 20:00:00,2013-01-18 19:00:00,12.25933,76.45323,Other reported at UNIT-KA-MYSURU-03,500088,100088,2,1,1,1,5,700029
603,105771315201300603,201300603,2013-12-10,2013-12-10 11:00:00,2013-12-10 12:00:00,2013-12-10 11:00:00,12.37464,76.46806,Theft reported at UNIT-KA-MYSURU-02,500087,100087,2,1,3,4,4,700029
604,105771315201300604,201300604,2013-06-09,2013-06-09 10:00:00,2013-06-09 11:00:00,2013-06-09 10:00:00,12.15276,76.57423,Grievous Hurt reported at UNIT-KA-MYSURU-02,500087,100087,2,1,2,3,4,700029
605,105771315201300605,201300605,2013-07-09,2013-07-09 08:00:00,2013-07-09 09:00:00,2013-07-09 08:00:00,12.31983,76.48677,Other reported at UNIT-KA-MYSURU-02,500087,100087,2,1,1,1,2,700029
